NO,date,hr,AMB_TEMP,PM10,PM2.5
7075,2009/10/22,18,23.51,60,33
7076,2009/10/22,19,23.67,56,28
7077,2009/10/22,20,23.89,41,22
7078,2009/10/22,21,23.88,40,19
7079,2009/10/22,22,23.7,41,24
7080,2009/10/22,23,23.36,37,27
7081,2009/10/23,0,23.22,35,25
7082,2009/10/23,1,23.09,39,22
7083,2009/10/23,2,22.68,40,21
7084,2009/10/23,3,22.53,35,22
7085,2009/10/23,4,22.48,24,17
7086,2009/10/23,5,22.42,27,12
7087,2009/10/23,6,22.54,33,16
7088,2009/10/23,7,22.63,37,18
7089,2009/10/23,8,22.74,31,27
7090,2009/10/23,9,22.74,28,19
7091,2009/10/23,10,22.96,25,18
7092,2009/10/23,11,23.73,24,10
7093,2009/10/23,12,24.6,30,8
7094,2009/10/23,13,24.38,30,11
7095,2009/10/23,14,24.15,34,19
7096,2009/10/23,15,24.21,29,21
7097,2009/10/23,16,24.14,33,17
7098,2009/10/23,17,24.14,36,21
7099,2009/10/23,18,23.89,38,19
7100,2009/10/23,19,23.8,37,27
7101,2009/10/23,20,23.75,37,22
7102,2009/10/23,21,23.43,36,26
7103,2009/10/23,22,23.09,33,19
7104,2009/10/23,23,22.91,23,12
7105,2009/10/24,0,22.84,26,10
7106,2009/10/24,1,22.97,18,8
7107,2009/10/24,2,22.82,22,11
7108,2009/10/24,3,22.32,15,9
7109,2009/10/24,4,22.08,21,11
7110,2009/10/24,5,21.89,19,6
7111,2009/10/24,6,22.38,19,12
7112,2009/10/24,7,22.82,17,11
7113,2009/10/24,8,23.34,20,26
7114,2009/10/24,9,23.15,19,19
7115,2009/10/24,10,23.3,26,16
7116,2009/10/24,11,23.52,21,8
7117,2009/10/24,12,23.9,30,8
7118,2009/10/24,13,23.61,21,12
7119,2009/10/24,14,23.87,30,12
7120,2009/10/24,15,24.25,32,13
7121,2009/10/24,16,24.26,42,16
7122,2009/10/24,17,24.12,40,17
7123,2009/10/24,18,24.46,40,27
7124,2009/10/24,19,23.95,44,22
7125,2009/10/24,20,23.93,47,20
7126,2009/10/24,21,24.01,46,17
7127,2009/10/24,22,23.42,47,24
7128,2009/10/24,23,23.4,45,18
7129,2009/10/25,0,22.83,47,15
7130,2009/10/25,1,22.6,40,8
7131,2009/10/25,2,22.5,44,10
7132,2009/10/25,3,22.89,43,11
7133,2009/10/25,4,22.54,51,16
7134,2009/10/25,5,22.76,50,22
7135,2009/10/25,6,22.54,62,29
7136,2009/10/25,7,22.58,60,33
7137,2009/10/25,8,23.04,66,36
7138,2009/10/25,9,24.1,57,34
7139,2009/10/25,10,24.46,62,30
7140,2009/10/25,11,25.13,60,24
7141,2009/10/25,12,25.59,57,21
7142,2009/10/25,13,25.69,63,21
7143,2009/10/25,14,25.42,62,23
7144,2009/10/25,15,24.91,61,27
7145,2009/10/25,16,24.66,58,25
7146,2009/10/25,17,24.18,61,24
7147,2009/10/25,18,23.87,81,32
7148,2009/10/25,19,23.54,84,35
7149,2009/10/25,20,22.29,91,44
7150,2009/10/25,21,22.01,75,29
7151,2009/10/25,22,21.61,73,38
7152,2009/10/25,23,21.34,70,32
7153,2009/10/26,0,20.99,74,34
7154,2009/10/26,1,20.51,72,31
7155,2009/10/26,2,20.13,72,40
7156,2009/10/26,3,19.92,71,42
7157,2009/10/26,4,19.58,70,40
7158,2009/10/26,5,19.47,68,34
7159,2009/10/26,6,19.75,68,37
7160,2009/10/26,7,20.31,67,39
7161,2009/10/26,8,22.06,65,38
7162,2009/10/26,9,23.82,75,39
7163,2009/10/26,10,24.98,83,36
7164,2009/10/26,11,25.8,91,50
7165,2009/10/26,12,25.72,94,47
7166,2009/10/26,13,25.7,93,46
7167,2009/10/26,14,25.56,98,39
7168,2009/10/26,15,24.96,90,38
7169,2009/10/26,16,24.42,94,50
7170,2009/10/26,17,23.87,87,49
7171,2009/10/26,18,23.6,88,56
7172,2009/10/26,19,23.13,88,49
7173,2009/10/26,20,22.76,93,47
7174,2009/10/26,21,22.57,97,45
7175,2009/10/26,22,22.14,93,46
7176,2009/10/26,23,21.66,90,42
7177,2009/10/27,0,21.23,81,47
7178,2009/10/27,1,21.3,77,43
7179,2009/10/27,2,21.09,70,51
7180,2009/10/27,3,20.98,72,45
7181,2009/10/27,4,20.81,72,45
7182,2009/10/27,5,20.88,71,39
7183,2009/10/27,6,21.64,70,32
7184,2009/10/27,7,22.5,64,42
7185,2009/10/27,8,23.79,60,37
7186,2009/10/27,9,25.2,50,35
7187,2009/10/27,10,25.71,43,22
7188,2009/10/27,11,26.86,NA,NA
7189,2009/10/27,12,27.19,42,21
7190,2009/10/27,13,27.06,41,25
7191,2009/10/27,14,26.43,45,23
7192,2009/10/27,15,26.24,44,22
7193,2009/10/27,16,25.83,48,18
7194,2009/10/27,17,25.15,46,22
7195,2009/10/27,18,24.26,46,26
7196,2009/10/27,19,24.06,46,34
7197,2009/10/27,20,24.11,50,23
7198,2009/10/27,21,24.27,51,23
7199,2009/10/27,22,24.41,47,16
7200,2009/10/27,23,24.33,44,29
7201,2009/10/28,0,24.18,48,25
7202,2009/10/28,1,23.85,54,33
7203,2009/10/28,2,23.73,58,30
7204,2009/10/28,3,23.62,61,34
7205,2009/10/28,4,23.59,65,34
7206,2009/10/28,5,23.64,70,36
7207,2009/10/28,6,23.72,74,32
7208,2009/10/28,7,24.67,75,29
7209,2009/10/28,8,25.86,73,32
7210,2009/10/28,9,27.2,68,38
7211,2009/10/28,10,28.07,70,36
7212,2009/10/28,11,28.6,66,33
7213,2009/10/28,12,28.99,60,31
7214,2009/10/28,13,28.96,52,30
7215,2009/10/28,14,28.3,57,28
7216,2009/10/28,15,27.6,60,28
7217,2009/10/28,16,26.66,61,27
7218,2009/10/28,17,26.25,59,29
7219,2009/10/28,18,25.91,60,23
7220,2009/10/28,19,25.58,57,27
7221,2009/10/28,20,25.31,56,27
7222,2009/10/28,21,25.41,55,32
7223,2009/10/28,22,25.35,52,25
7224,2009/10/28,23,25.15,56,29
7225,2009/10/29,0,25.05,60,31
7226,2009/10/29,1,24.99,67,34
7227,2009/10/29,2,24.89,58,31
7228,2009/10/29,3,24.78,54,35
7229,2009/10/29,4,24.74,50,34
7230,2009/10/29,5,24.65,58,29
7231,2009/10/29,6,24.65,68,25
7232,2009/10/29,7,25.54,72,32
7233,2009/10/29,8,26.61,72,35
7234,2009/10/29,9,27.56,62,37
7235,2009/10/29,10,28.59,64,37
7236,2009/10/29,11,29.07,65,33
7237,2009/10/29,12,29.27,61,23
7238,2009/10/29,13,29.45,59,16
7239,2009/10/29,14,29.05,54,26
7240,2009/10/29,15,28.16,57,36
7241,2009/10/29,16,27.31,57,41
7242,2009/10/29,17,26.44,59,34
7243,2009/10/29,18,26.1,58,29
7244,2009/10/29,19,25.9,59,30
7245,2009/10/29,20,25.78,56,21
7246,2009/10/29,21,25.69,62,23
7247,2009/10/29,22,25.66,63,20
7248,2009/10/29,23,25.38,61,36
7249,2009/10/30,0,25.08,56,37
7250,2009/10/30,1,24.86,49,35
7251,2009/10/30,2,24.96,49,28
7252,2009/10/30,3,24.74,43,23
7253,2009/10/30,4,24.86,47,23
7254,2009/10/30,5,24.9,47,20
7255,2009/10/30,6,25.1,43,16
7256,2009/10/30,7,25.2,47,18
7257,2009/10/30,8,25.13,43,16
7258,2009/10/30,9,26.15,45,17
7259,2009/10/30,10,27.22,42,16
7260,2009/10/30,11,27.69,46,19
7261,2009/10/30,12,27.83,52,26
7262,2009/10/30,13,27.17,47,24
7263,2009/10/30,14,27.01,47,25
7264,2009/10/30,15,26.22,51,22
7265,2009/10/30,16,25.96,51,28
7266,2009/10/30,17,25.95,54,22
7267,2009/10/30,18,25.8,51,20
7268,2009/10/30,19,25.82,52,19
7269,2009/10/30,20,25.79,52,25
7270,2009/10/30,21,25.63,55,26
7271,2009/10/30,22,25.52,57,23
7272,2009/10/30,23,25.47,53,24
7273,2009/10/31,0,24.95,50,22
7274,2009/10/31,1,24.94,46,16
7275,2009/10/31,2,24.89,41,17
7276,2009/10/31,3,24.71,38,16
7277,2009/10/31,4,24.82,41,19
7278,2009/10/31,5,24.68,39,14
7279,2009/10/31,6,25.11,37,20
7280,2009/10/31,7,26.08,29,17
7281,2009/10/31,8,26.63,30,22
7282,2009/10/31,9,27.88,31,18
7283,2009/10/31,10,29.25,30,20
7284,2009/10/31,11,29.78,38,18
7285,2009/10/31,12,30.17,38,19
7286,2009/10/31,13,30.02,41,18
7287,2009/10/31,14,30.14,32,17
7288,2009/10/31,15,30.1,30,11
7289,2009/10/31,16,29.26,29,9
7290,2009/10/31,17,28.39,35,19
7291,2009/10/31,18,27.96,30,14
7292,2009/10/31,19,27.68,31,18
7293,2009/10/31,20,27.44,19,8
7294,2009/10/31,21,27.2,22,18
7295,2009/10/31,22,26.95,27,18
7296,2009/10/31,23,26.32,31,20
7297,2009/11/1,0,25.43,33,16
7298,2009/11/1,1,25.08,26,15
7299,2009/11/1,2,24.59,27,12
7300,2009/11/1,3,24.16,22,8
7301,2009/11/1,4,23.64,22,12
7302,2009/11/1,5,23.66,32,15
7303,2009/11/1,6,23.7,35,22
7304,2009/11/1,7,24.3,41,26
7305,2009/11/1,8,25.23,43,24
7306,2009/11/1,9,25.26,51,22
7307,2009/11/1,10,25.36,47,25
7308,2009/11/1,11,25.04,40,27
7309,2009/11/1,12,24.54,55,45
7310,2009/11/1,13,23.94,68,39
7311,2009/11/1,14,23.64,76,40
7312,2009/11/1,15,23.36,67,26
7313,2009/11/1,16,23.17,53,25
7314,2009/11/1,17,23.24,57,23
7315,2009/11/1,18,23.25,55,21
7316,2009/11/1,19,22.98,65,18
7317,2009/11/1,20,22.42,56,26
7318,2009/11/1,21,22.81,48,24
7319,2009/11/1,22,22.68,42,24
7320,2009/11/1,23,21.97,43,15
7321,2009/11/2,0,22.06,45,16
7322,2009/11/2,1,22.03,55,18
7323,2009/11/2,2,21.99,60,22
7324,2009/11/2,3,21.82,68,23
7325,2009/11/2,4,21.72,63,26
7326,2009/11/2,5,21.66,67,25
7327,2009/11/2,6,21.51,67,33
7328,2009/11/2,7,21.59,80,29
7329,2009/11/2,8,22.29,83,39
7330,2009/11/2,9,22.28,94,43
7331,2009/11/2,10,22.51,104,61
7332,2009/11/2,11,22.51,105,64
7333,2009/11/2,12,22.27,101,61
7334,2009/11/2,13,21.95,95,44
7335,2009/11/2,14,21.64,102,45
7336,2009/11/2,15,20.79,107,48
7337,2009/11/2,16,20.31,111,60
7338,2009/11/2,17,19.94,110,59
7339,2009/11/2,18,19.4,108,56
7340,2009/11/2,19,18.66,103,54
7341,2009/11/2,20,18.42,95,43
7342,2009/11/2,21,18.17,81,38
7343,2009/11/2,22,18.33,67,30
7344,2009/11/2,23,18.39,61,27
7345,2009/11/3,0,18.36,59,29
7346,2009/11/3,1,18.56,54,19
7347,2009/11/3,2,18.59,40,16
7348,2009/11/3,3,18.71,33,14
7349,2009/11/3,4,17.71,31,14
7350,2009/11/3,5,16.89,30,12
7351,2009/11/3,6,16.92,32,3
7352,2009/11/3,7,17.95,33,8
7353,2009/11/3,8,17.38,34,13
7354,2009/11/3,9,19.24,33,16
7355,2009/11/3,10,20.05,29,17
7356,2009/11/3,11,20.32,29,11
7357,2009/11/3,12,20.33,25,11
7358,2009/11/3,13,21.46,25,4
7359,2009/11/3,14,20.88,27,10
7360,2009/11/3,15,21.37,33,17
7361,2009/11/3,16,20.93,26,17
7362,2009/11/3,17,20.22,27,14
7363,2009/11/3,18,20.21,25,10
7364,2009/11/3,19,20.2,32,14
7365,2009/11/3,20,20.5,30,12
7366,2009/11/3,21,20.24,28,13
7367,2009/11/3,22,20.3,23,10
7368,2009/11/3,23,19.8,22,13
7369,2009/11/4,0,19.81,19,5
7370,2009/11/4,1,20.39,22,5
7371,2009/11/4,2,20.21,19,6
7372,2009/11/4,3,20.4,21,10
7373,2009/11/4,4,20.82,19,18
7374,2009/11/4,5,20.5,25,14
7375,2009/11/4,6,20.88,26,16
7376,2009/11/4,7,22.16,32,9
7377,2009/11/4,8,23.43,28,18
7378,2009/11/4,9,23.87,24,12
7379,2009/11/4,10,24.89,26,15
7380,2009/11/4,11,26,24,7
7381,2009/11/4,12,26.51,28,16
7382,2009/11/4,13,26.78,27,14
7383,2009/11/4,14,26.56,33,21
7384,2009/11/4,15,25.88,39,16
7385,2009/11/4,16,25.13,33,19
7386,2009/11/4,17,24.38,40,19
7387,2009/11/4,18,23.92,37,14
7388,2009/11/4,19,23.69,44,17
7389,2009/11/4,20,23.67,33,16
7390,2009/11/4,21,23.91,30,14
7391,2009/11/4,22,23.93,31,9
7392,2009/11/4,23,24.07,36,9
7393,2009/11/5,0,23.84,41,11
7394,2009/11/5,1,23.69,36,9
7395,2009/11/5,2,24.02,38,10
7396,2009/11/5,3,24.15,29,7
7397,2009/11/5,4,24.28,28,14
7398,2009/11/5,5,24.11,29,8
7399,2009/11/5,6,23.89,34,11
7400,2009/11/5,7,24.76,41,10
7401,2009/11/5,8,26.47,43,16
7402,2009/11/5,9,27.5,39,14
7403,2009/11/5,10,28.33,30,14
7404,2009/11/5,11,28.7,25,8
7405,2009/11/5,12,29.04,30,15
7406,2009/11/5,13,28.97,27,12
7407,2009/11/5,14,28.56,30,21
7408,2009/11/5,15,28.16,29,18
7409,2009/11/5,16,27.19,37,18
7410,2009/11/5,17,26.41,37,16
7411,2009/11/5,18,25.84,35,16
7412,2009/11/5,19,25.26,33,15
7413,2009/11/5,20,25.15,31,16
7414,2009/11/5,21,25.2,29,15
7415,2009/11/5,22,25.14,28,17
7416,2009/11/5,23,24.88,19,15
7417,2009/11/6,0,24.67,19,20
7418,2009/11/6,1,24.69,10,15
7419,2009/11/6,2,24.45,22,12
7420,2009/11/6,3,23.97,26,6
7421,2009/11/6,4,23.27,32,8
7422,2009/11/6,5,23.02,26,12
7423,2009/11/6,6,22.89,25,21
7424,2009/11/6,7,23.84,29,19
7425,2009/11/6,8,25.47,32,14
7426,2009/11/6,9,27.74,33,11
7427,2009/11/6,10,29.25,38,12
7428,2009/11/6,11,30.12,40,21
7429,2009/11/6,12,30.31,35,17
7430,2009/11/6,13,29.82,31,22
7431,2009/11/6,14,29.22,32,18
7432,2009/11/6,15,28.55,35,13
7433,2009/11/6,16,27.38,43,15
7434,2009/11/6,17,26.88,42,15
7435,2009/11/6,18,26.57,47,32
7436,2009/11/6,19,26.26,35,24
7437,2009/11/6,20,25.93,34,18
7438,2009/11/6,21,25.82,33,9
7439,2009/11/6,22,25.13,38,10
7440,2009/11/6,23,24.81,38,13
7441,2009/11/7,0,24.33,37,6
7442,2009/11/7,1,23.94,30,13
7443,2009/11/7,2,23.6,27,11
7444,2009/11/7,3,23.21,23,15
7445,2009/11/7,4,22.96,24,12
7446,2009/11/7,5,23.08,28,10
7447,2009/11/7,6,23.29,27,11
7448,2009/11/7,7,23.59,33,20
7449,2009/11/7,8,25.13,35,18
7450,2009/11/7,9,26.98,42,25
7451,2009/11/7,10,28.15,46,22
7452,2009/11/7,11,29.26,58,36
7453,2009/11/7,12,30.1,72,53
7454,2009/11/7,13,28.82,81,52
7455,2009/11/7,14,28.48,76,51
7456,2009/11/7,15,28.26,71,35
7457,2009/11/7,16,27.83,65,41
7458,2009/11/7,17,27.67,78,45
7459,2009/11/7,18,27.06,86,63
7460,2009/11/7,19,26.64,97,62
7461,2009/11/7,20,26.49,90,63
7462,2009/11/7,21,26.44,82,58
7463,2009/11/7,22,26.35,70,64
7464,2009/11/7,23,26.12,59,48
7465,2009/11/8,0,25.68,42,31
7466,2009/11/8,1,25.71,40,26
7467,2009/11/8,2,25.64,34,30
7468,2009/11/8,3,25.06,38,28
7469,2009/11/8,4,24.64,36,20
7470,2009/11/8,5,24.3,44,26
7471,2009/11/8,6,23.92,50,23
7472,2009/11/8,7,24.43,58,21
7473,2009/11/8,8,25.73,49,21
7474,2009/11/8,9,27.07,59,47
7475,2009/11/8,10,28.82,67,52
7476,2009/11/8,11,29.91,97,70
7477,2009/11/8,12,30.29,99,69
7478,2009/11/8,13,29.89,95,78
7479,2009/11/8,14,29.88,75,57
7480,2009/11/8,15,29.45,65,38
7481,2009/11/8,16,29.41,57,27
7482,2009/11/8,17,28.56,66,46
7483,2009/11/8,18,28.01,75,56
7484,2009/11/8,19,27.51,85,65
7485,2009/11/8,20,26.93,77,53
7486,2009/11/8,21,26.3,67,49
7487,2009/11/8,22,25.99,54,38
7488,2009/11/8,23,25.41,53,37
7489,2009/11/9,0,24.86,43,25
7490,2009/11/9,1,24.26,37,25
7491,2009/11/9,2,23.97,36,15
7492,2009/11/9,3,23.63,38,12
7493,2009/11/9,4,23.15,42,12
7494,2009/11/9,5,22.97,34,11
7495,2009/11/9,6,23.13,31,16
7496,2009/11/9,7,23.57,32,13
7497,2009/11/9,8,24.55,41,19
7498,2009/11/9,9,26.46,62,32
7499,2009/11/9,10,28.05,66,42
7500,2009/11/9,11,29.21,79,55
7501,2009/11/9,12,29.55,89,61
7502,2009/11/9,13,30.09,103,66
7503,2009/11/9,14,30.44,98,66
7504,2009/11/9,15,28.9,88,54
7505,2009/11/9,16,27.3,70,41
7506,2009/11/9,17,26.81,61,31
7507,2009/11/9,18,26.65,54,32
7508,2009/11/9,19,26.44,60,35
7509,2009/11/9,20,25.93,62,36
7510,2009/11/9,21,25.47,67,36
7511,2009/11/9,22,24.96,63,35
7512,2009/11/9,23,24.57,60,36
7513,2009/11/10,0,24.01,52,24
7514,2009/11/10,1,24.06,48,24
7515,2009/11/10,2,24.19,50,20
7516,2009/11/10,3,24.09,42,28
7517,2009/11/10,4,24.26,37,22
7518,2009/11/10,5,24.31,40,25
7519,2009/11/10,6,24.1,43,29
7520,2009/11/10,7,24.92,54,33
7521,2009/11/10,8,25.17,56,38
7522,2009/11/10,9,25.07,64,45
7523,2009/11/10,10,25.44,62,54
7524,2009/11/10,11,25.5,57,43
7525,2009/11/10,12,26.99,60,39
7526,2009/11/10,13,27.82,56,24
7527,2009/11/10,14,28.73,53,24
7528,2009/11/10,15,28.75,47,7
7529,2009/11/10,16,27.66,47,14
7530,2009/11/10,17,26.61,50,14
7531,2009/11/10,18,26.15,48,21
7532,2009/11/10,19,26.12,47,23
7533,2009/11/10,20,26.1,53,25
7534,2009/11/10,21,25.84,59,37
7535,2009/11/10,22,25.57,63,38
7536,2009/11/10,23,24.52,56,36
7537,2009/11/11,0,23.2,39,22
7538,2009/11/11,1,22.85,36,16
7539,2009/11/11,2,22.41,27,16
7540,2009/11/11,3,22.08,34,18
7541,2009/11/11,4,21.95,26,13
7542,2009/11/11,5,21.84,33,10
7543,2009/11/11,6,21.93,38,6
7544,2009/11/11,7,22.15,41,15
7545,2009/11/11,8,22.45,42,14
7546,2009/11/11,9,22.83,46,16
7547,2009/11/11,10,22.72,50,17
7548,2009/11/11,11,22.68,51,24
7549,2009/11/11,12,22.76,40,29
7550,2009/11/11,13,22.64,44,22
7551,2009/11/11,14,22.61,46,21
7552,2009/11/11,15,22.31,56,12
7553,2009/11/11,16,21.98,52,15
7554,2009/11/11,17,22.01,52,17
7555,2009/11/11,18,21.82,48,22
7556,2009/11/11,19,22.12,48,19
7557,2009/11/11,20,22.34,46,23
7558,2009/11/11,21,22.6,47,25
7559,2009/11/11,22,22.57,44,26
7560,2009/11/11,23,22.39,41,22
7561,2009/11/12,0,22.47,40,15
7562,2009/11/12,1,22.43,35,15
7563,2009/11/12,2,22.34,34,9
7564,2009/11/12,3,22.45,26,12
7565,2009/11/12,4,22.68,27,17
7566,2009/11/12,5,22.49,21,12
7567,2009/11/12,6,22.85,23,9
7568,2009/11/12,7,23.7,25,3
7569,2009/11/12,8,24.35,32,14
7570,2009/11/12,9,24.63,37,19
7571,2009/11/12,10,23.61,38,23
7572,2009/11/12,11,23.79,39,11
7573,2009/11/12,12,24.18,33,13
7574,2009/11/12,13,24.15,33,11
7575,2009/11/12,14,24.07,31,15
7576,2009/11/12,15,23.91,33,14
7577,2009/11/12,16,23.34,38,19
7578,2009/11/12,17,22.95,34,14
7579,2009/11/12,18,22.93,33,11
7580,2009/11/12,19,22.83,32,16
7581,2009/11/12,20,22.73,35,16
7582,2009/11/12,21,22.86,32,22
7583,2009/11/12,22,22.81,26,11
7584,2009/11/12,23,22.81,26,13
7585,2009/11/13,0,22.59,26,11
7586,2009/11/13,1,22.28,25,8
7587,2009/11/13,2,22.14,21,10
7588,2009/11/13,3,22.09,14,6
7589,2009/11/13,4,21.96,19,6
7590,2009/11/13,5,22.11,27,13
7591,2009/11/13,6,22.01,31,15
7592,2009/11/13,7,22.3,40,23
7593,2009/11/13,8,22.73,45,23
7594,2009/11/13,9,22.31,46,25
7595,2009/11/13,10,21.88,37,19
7596,2009/11/13,11,21.15,25,12
7597,2009/11/13,12,20.58,24,8
7598,2009/11/13,13,20.28,27,5
7599,2009/11/13,14,20.18,30,8
7600,2009/11/13,15,19.93,31,11
7601,2009/11/13,16,19.71,25,11
7602,2009/11/13,17,19.06,21,17
7603,2009/11/13,18,18.85,23,16
7604,2009/11/13,19,18.41,25,20
7605,2009/11/13,20,18.35,26,11
7606,2009/11/13,21,18.25,23,13
7607,2009/11/13,22,17.94,25,15
7608,2009/11/13,23,17.85,30,18
7609,2009/11/14,0,17.76,39,22
7610,2009/11/14,1,17.79,45,25
7611,2009/11/14,2,17.75,42,28
7612,2009/11/14,3,17.69,46,22
7613,2009/11/14,4,17.64,42,28
7614,2009/11/14,5,17.61,51,27
7615,2009/11/14,6,17.18,47,30
7616,2009/11/14,7,17.11,52,30
7617,2009/11/14,8,17.44,56,33
7618,2009/11/14,9,17.65,59,45
7619,2009/11/14,10,17.91,67,38
7620,2009/11/14,11,18.29,62,38
7621,2009/11/14,12,19.2,63,26
7622,2009/11/14,13,19.83,62,34
7623,2009/11/14,14,20.55,67,37
7624,2009/11/14,15,20.6,64,37
7625,2009/11/14,16,20.46,62,37
7626,2009/11/14,17,20.07,64,37
7627,2009/11/14,18,19.87,74,41
7628,2009/11/14,19,20.03,68,50
7629,2009/11/14,20,20.2,69,40
7630,2009/11/14,21,20.2,60,44
7631,2009/11/14,22,20.01,64,25
7632,2009/11/14,23,19.99,50,28
7633,2009/11/15,0,20.32,44,14
7634,2009/11/15,1,20.37,40,21
7635,2009/11/15,2,20.28,46,16
7636,2009/11/15,3,19.38,48,23
7637,2009/11/15,4,19.35,46,21
7638,2009/11/15,5,19.21,47,19
7639,2009/11/15,6,19.6,50,17
7640,2009/11/15,7,20.43,47,15
7641,2009/11/15,8,22.18,42,18
7642,2009/11/15,9,22.93,45,19
7643,2009/11/15,10,23.51,42,16
7644,2009/11/15,11,23.99,40,15
7645,2009/11/15,12,23.88,31,18
7646,2009/11/15,13,23.95,37,20
7647,2009/11/15,14,23.61,41,19
7648,2009/11/15,15,22.93,51,19
7649,2009/11/15,16,22.6,46,28
7650,2009/11/15,17,22.21,45,30
7651,2009/11/15,18,21.98,48,33
7652,2009/11/15,19,21.85,43,28
7653,2009/11/15,20,21.89,41,21
7654,2009/11/15,21,22.11,27,17
7655,2009/11/15,22,22.4,35,9
7656,2009/11/15,23,22.47,33,16
7657,2009/11/16,0,22.34,39,9
7658,2009/11/16,1,22.08,36,15
7659,2009/11/16,2,21.54,36,14
7660,2009/11/16,3,21.22,37,18
7661,2009/11/16,4,21.32,34,19
7662,2009/11/16,5,20.68,31,18
7663,2009/11/16,6,20.84,24,13
7664,2009/11/16,7,21.61,30,12
7665,2009/11/16,8,22.8,42,14
7666,2009/11/16,9,24.19,54,26
7667,2009/11/16,10,25.87,56,31
7668,2009/11/16,11,26.23,58,36
7669,2009/11/16,12,25.45,56,31
7670,2009/11/16,13,24.81,53,27
7671,2009/11/16,14,23.98,43,20
7672,2009/11/16,15,23.49,44,22
7673,2009/11/16,16,23.27,43,17
7674,2009/11/16,17,22.51,43,18
7675,2009/11/16,18,21.59,40,21
7676,2009/11/16,19,21.51,41,24
7677,2009/11/16,20,21.46,39,18
7678,2009/11/16,21,21.23,36,17
7679,2009/11/16,22,20.79,28,11
7680,2009/11/16,23,20.77,26,12
7681,2009/11/17,0,20.83,14,4
7682,2009/11/17,1,20.51,21,9
7683,2009/11/17,2,20.14,19,11
7684,2009/11/17,3,20.13,20,8
7685,2009/11/17,4,20.02,12,8
7686,2009/11/17,5,19.54,15,9
7687,2009/11/17,6,19.09,25,12
7688,2009/11/17,7,19.07,25,7
7689,2009/11/17,8,18.87,25,9
7690,2009/11/17,9,18.57,21,10
7691,2009/11/17,10,18.68,NA,NA
7692,2009/11/17,11,18.84,16,13
7693,2009/11/17,12,18.88,13,9
7694,2009/11/17,13,18.52,17,11
7695,2009/11/17,14,18.3,28,13
7696,2009/11/17,15,17.52,32,17
7697,2009/11/17,16,17.1,31,13
7698,2009/11/17,17,16.79,27,9
7699,2009/11/17,18,16.46,21,7
7700,2009/11/17,19,16.07,19,6
7701,2009/11/17,20,16.07,20,14
7702,2009/11/17,21,15.91,30,21
7703,2009/11/17,22,15.81,29,19
7704,2009/11/17,23,15.56,28,11
7705,2009/11/18,0,15.56,20,3
7706,2009/11/18,1,15.6,23,14
7707,2009/11/18,2,15.76,23,19
7708,2009/11/18,3,15.81,29,19
7709,2009/11/18,4,15.69,28,8
7710,2009/11/18,5,15.81,26,2
7711,2009/11/18,6,NA,NA,NA
7712,2009/11/18,7,NA,NA,NA
7713,2009/11/18,8,NA,21,24
7714,2009/11/18,9,16.73,22,17
7715,2009/11/18,10,16.91,29,17
7716,2009/11/18,11,17.38,26,11
7717,2009/11/18,12,17.61,22,15
7718,2009/11/18,13,17.71,28,16
7719,2009/11/18,14,17.81,26,10
7720,2009/11/18,15,17.74,22,8
7721,2009/11/18,16,17.79,20,13
7722,2009/11/18,17,17.8,20,24
7723,2009/11/18,18,17.94,22,22
7724,2009/11/18,19,18.03,20,17
7725,2009/11/18,20,18.06,21,19
7726,2009/11/18,21,18.08,24,18
7727,2009/11/18,22,18.35,23,18
7728,2009/11/18,23,18.67,20,6
7729,2009/11/19,0,18.73,21,12
7730,2009/11/19,1,18.66,17,10
7731,2009/11/19,2,18.77,25,10
7732,2009/11/19,3,18.82,14,7
7733,2009/11/19,4,18.8,21,6
7734,2009/11/19,5,18.78,15,9
7735,2009/11/19,6,18.8,19,6
7736,2009/11/19,7,19.02,19,6
7737,2009/11/19,8,19.46,23,1
7738,2009/11/19,9,20.03,32,11
7739,2009/11/19,10,20.66,29,18
7740,2009/11/19,11,20.62,33,29
7741,2009/11/19,12,20.83,21,22
7742,2009/11/19,13,20.64,29,16
7743,2009/11/19,14,20.48,17,14
7744,2009/11/19,15,20.44,26,10
7745,2009/11/19,16,20.12,19,13
7746,2009/11/19,17,19.8,30,3
7747,2009/11/19,18,19.51,20,9
7748,2009/11/19,19,19.29,29,8
7749,2009/11/19,20,19.29,20,16
7750,2009/11/19,21,19.3,27,16
7751,2009/11/19,22,19.16,20,14
7752,2009/11/19,23,19.24,19,8
7753,2009/11/20,0,19.31,14,5
7754,2009/11/20,1,19.19,15,11
7755,2009/11/20,2,19.01,19,19
7756,2009/11/20,3,18.98,18,15
7757,2009/11/20,4,18.98,11,15
7758,2009/11/20,5,19.08,12,8
7759,2009/11/20,6,19.23,17,11
7760,2009/11/20,7,19.54,27,13
7761,2009/11/20,8,20.2,25,20
7762,2009/11/20,9,21.12,31,18
7763,2009/11/20,10,20.72,39,17
7764,2009/11/20,11,20.21,43,18
7765,2009/11/20,12,19.82,36,17
7766,2009/11/20,13,19.42,24,17
7767,2009/11/20,14,19.49,24,15
7768,2009/11/20,15,19.31,30,16
7769,2009/11/20,16,18.72,32,16
7770,2009/11/20,17,18.44,34,23
7771,2009/11/20,18,18.42,26,23
7772,2009/11/20,19,18.46,21,20
